source file name , phase name , phase input files , phase output file , arch , tool, metric , unit
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , cl.exe (preprocessing 4) , C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00008a80_00000000-7_kernelMaths.cpp4.ii ,  , nvcc , 384.9329 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , cl.exe (preprocessing 4) , C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00003b54_00000000-7_kernelSky.cpp4.ii ,  , nvcc , 409.8379 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , cl.exe (preprocessing 4) , C:/OwnPrograms/skewTCloudSim/Game/environment.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00001680_00000000-7_environment.cpp4.ii ,  , nvcc , 440.1978 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , cudafe++ , C:/Users/finnt/AppData/Local/Temp/tmpxft_00002bc0_00000000-7_kernelGround.cpp4.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00002bc0_00000000-8_kernelGround.cudafe1.cpp , compute_120 , nvcc , 485.2354 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , cudafe++ , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009954_00000000-7_microPhysics.cpp4.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009954_00000000-8_microPhysics.cudafe1.cpp , compute_120 , nvcc , 482.3622 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00002bc0_00000000-11_kernelGround.cpp1.ii , compute_120 , nvcc , 311.9535 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , cudafe++ , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000720c_00000000-7_dataClass.cpp4.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000720c_00000000-8_dataClass.cudafe1.cpp , compute_120 , nvcc , 770.0952 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009954_00000000-11_microPhysics.cpp1.ii , compute_120 , nvcc , 310.6542 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , cudafe++ , C:/Users/finnt/AppData/Local/Temp/tmpxft_00008a80_00000000-7_kernelMaths.cpp4.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00008a80_00000000-8_kernelMaths.cudafe1.cpp , compute_120 , nvcc , 818.0807 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , cudafe++ , C:/Users/finnt/AppData/Local/Temp/tmpxft_00003b54_00000000-7_kernelSky.cpp4.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00003b54_00000000-8_kernelSky.cudafe1.cpp , compute_120 , nvcc , 1041.6006 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000720c_00000000-11_dataClass.cpp1.ii , compute_120 , nvcc , 389.7325 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00008a80_00000000-11_kernelMaths.cpp1.ii , compute_120 , nvcc , 397.1777 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , cudafe++ , C:/Users/finnt/AppData/Local/Temp/tmpxft_00001680_00000000-7_environment.cpp4.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00001680_00000000-8_environment.cudafe1.cpp , compute_120 , nvcc , 1118.8361 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_00002bc0_00000000-11_kernelGround.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00002bc0_00000000-8_kernelGround.ptx , compute_120 , nvcc , 771.7034 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00003b54_00000000-11_kernelSky.cpp1.ii , compute_120 , nvcc , 458.5475 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , cl.exe (preprocessing 1) , C:/OwnPrograms/skewTCloudSim/Game/environment.cu  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00001680_00000000-11_environment.cpp1.ii , compute_120 , nvcc , 442.0369 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_00009954_00000000-11_microPhysics.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009954_00000000-8_microPhysics.ptx , compute_120 , nvcc , 966.5618 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_00002bc0_00000000-8_kernelGround.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00002bc0_00000000-14_kernelGround.cubin , sm_120 , nvcc , 219.9156 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_00002bc0_00000000-14_kernelGround.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00002bc0_00000000-5_kernelGround.fatbin ,  , nvcc , 44.9765 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_0000720c_00000000-11_dataClass.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000720c_00000000-8_dataClass.ptx , compute_120 , nvcc , 960.3591 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009954_00000000-8_microPhysics.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009954_00000000-14_microPhysics.cubin , sm_120 , nvcc , 389.4360 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelGround.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelGround.cu.obj , compute_120 , nvcc , 326.3756 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelGround.cu.obj ,  , nvcc , 2.8777 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009954_00000000-14_microPhysics.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00009954_00000000-5_microPhysics.fatbin ,  , nvcc , 44.9020 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000720c_00000000-8_dataClass.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000720c_00000000-14_dataClass.cubin , sm_120 , nvcc , 171.2553 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_00008a80_00000000-11_kernelMaths.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00008a80_00000000-8_kernelMaths.ptx , compute_120 , nvcc , 1085.9803 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000720c_00000000-14_dataClass.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_0000720c_00000000-5_dataClass.fatbin ,  , nvcc , 28.3251 , ms
C:/OwnPrograms/skewTCloudSim/Game/microPhysics.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/microPhysics.cu.obj , compute_120 , nvcc , 278.0363 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/microPhysics.cu.obj ,  , nvcc , 4.6448 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_00008a80_00000000-8_kernelMaths.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00008a80_00000000-14_kernelMaths.cubin , sm_120 , nvcc , 234.8425 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_00008a80_00000000-14_kernelMaths.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00008a80_00000000-5_kernelMaths.fatbin ,  , nvcc , 31.4584 , ms
C:/OwnPrograms/skewTCloudSim/Game/dataClass.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/dataClass.cu.obj , compute_120 , nvcc , 529.7950 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/dataClass.cu.obj ,  , nvcc , 2.7351 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_00001680_00000000-11_environment.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00001680_00000000-8_environment.ptx , compute_120 , nvcc , 1158.4034 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_00001680_00000000-8_environment.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00001680_00000000-14_environment.cubin , sm_120 , nvcc , 158.2523 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_00001680_00000000-14_environment.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00001680_00000000-5_environment.fatbin ,  , nvcc , 28.6211 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelMaths.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelMaths.cu.obj , compute_120 , nvcc , 493.8570 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelMaths.cu.obj ,  , nvcc , 2.7456 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , cicc ,  C:/Users/finnt/AppData/Local/Temp/tmpxft_00003b54_00000000-11_kernelSky.cpp1.ii  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00003b54_00000000-8_kernelSky.ptx , compute_120 , nvcc , 1621.9138 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , ptxas , C:/Users/finnt/AppData/Local/Temp/tmpxft_00003b54_00000000-8_kernelSky.ptx  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00003b54_00000000-14_kernelSky.cubin , sm_120 , nvcc , 506.9695 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , fatbinary , C:/Users/finnt/AppData/Local/Temp/tmpxft_00003b54_00000000-14_kernelSky.cubin  , C:/Users/finnt/AppData/Local/Temp/tmpxft_00003b54_00000000-5_kernelSky.fatbin ,  , nvcc , 33.7120 , ms
C:/OwnPrograms/skewTCloudSim/Game/environment.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/environment.cu.obj , compute_120 , nvcc , 4766.3291 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/environment.cu.obj ,  , nvcc , 2.6973 , ms
C:/OwnPrograms/skewTCloudSim/Game/kernelSky.cu , cl.exe (compiling) ,   , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelSky.cu.obj , compute_120 , nvcc , 4643.1426 , ms
 , nvcc (driver) ,  , C:/OwnPrograms/skewTCloudSim/Game/x64/Release/kernelSky.cu.obj ,  , nvcc , 2.9375 , ms
